55,"0,5530","11,24","40,79","5,973",1
55,"0,4136","14,40","40,34","5,973",1
55,"0,5582","17,30","39,94","5,973",1
55,"0,7851","20,50","39,51","5,973",1
55,"0,3946","5,32","41,66","5,973",2
55,"0,4818","8,19","41,23","5,973",2
55,"0,7427","11,24","40,79","5,973",2
55,"0,5371","14,40","40,34","5,973",2
55,"0,4241","17,30","39,94","5,973",2
55,"0,8398","20,50","39,51","5,973",2
56,"0,1021","5,32","41,66","1,154",1
56,NA,"8,19","41,23",NA,1
56,"0,1000","11,24","40,79","1,154",1
56,"0,1865","14,40","40,34","1,154",1
56,"0,1888","17,30","39,94","1,154",1
56,"0,0664","20,50","39,51","1,154",1
56,"0,0974","5,32","41,66","1,154",2
56,"0,0897","8,19","41,23","1,154",2
56,"0,0848","11,24","40,79","1,154",2
56,"0,1530","14,40","40,34","1,154",2
56,"0,1076","17,30","39,94","1,154",2
56,"0,1171","20,50","39,51","1,154",2
57,"0,1038","5,32","41,66","3,599",1
57,"0,2351","8,19","41,23","3,599",1
57,"-0,0137","11,24","40,79","3,599",1
57,"0,3413","14,40","40,34","3,599",1
57,"0,4332","17,30","39,94","3,599",1
57,"0,4971","20,50","39,51","3,599",1
57,"0,1804","5,32","41,66","3,599",2
57,"0,2463","8,19","41,23","3,599",2
57,"0,2590","11,24","40,79","3,599",2
57,"0,2778","14,40","40,34","3,599",2
57,"0,5324","17,30","39,94","3,599",2
57,"0,5168","20,50","39,51","3,599",2
58,"0,1953","5,32","41,66","4,018",1
58,"0,2078","8,19","41,23","4,018",1
58,"0,2734","11,24","40,79","4,018",1
58,"0,2476","14,40","40,34","4,018",1
58,"0,3944","17,30","39,94","4,018",1
58,"0,5487","20,50","39,51","4,018",1
58,"0,1015","5,32","41,66","4,018",2
58,"0,1347","8,19","41,23","4,018",2
58,"0,3736","11,24","40,79","4,018",2
58,NA,"14,40","40,34",NA,2
58,"0,4037","17,30","39,94","4,018",2
58,"0,6125","20,50","39,51","4,018",2
59,"0,2141","5,32","41,66","3,753",1
59,"0,2694","8,19","41,23","3,753",1
59,"0,4930","11,24","40,79","3,753",1
59,"0,3592","14,40","40,34","3,753",1
59,"0,5241","17,30","39,94","3,753",1
59,"0,5868","20,50","39,51","3,753",1
59,"0,1631","5,32","41,66","3,753",2
59,"0,1713","8,19","41,23","3,753",2
59,"0,2806","11,24","40,79","3,753",2
59,"0,5213","14,40","40,34","3,753",2
59,"0,5486","17,30","39,94","3,753",2
59,"0,6845","20,50","39,51","3,753",2
60,"0,1541","5,32","41,66","1,230",1
60,NA,"8,19","41,23",NA,1
60,"0,1691","11,24","40,79","1,230",1
60,"0,1621","14,40","40,34","1,230",1
60,"0,1936","17,30","39,94","1,230",1
60,"0,0717","20,50","39,51","1,230",1
60,"0,1315","5,32","41,66","1,230",2
60,"0,1182","8,19","41,23","1,230",2
60,"0,1046","11,24","40,79","1,230",2
60,NA,"14,40","40,34",NA,2
60,"0,0977","17,30","39,94","1,230",2
60,"0,1167","20,50","39,51","1,230",2
